Job Zone,Code,Occupation,Data-level,url
2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",Y,https://www.onetonline.org/link/summary/39-3093.00
2,49-9094.00,Locksmiths and Safe Repairers,Y,https://www.onetonline.org/link/summary/49-9094.00
2,53-4011.00,Locomotive Engineers,Y,https://www.onetonline.org/link/summary/53-4011.00
4,11-9081.00,Lodging Managers,Y,https://www.onetonline.org/link/summary/11-9081.00
2,45-4023.00,Log Graders and Scalers,Y,https://www.onetonline.org/link/summary/45-4023.00
1,45-4022.00,Logging Equipment Operators,Y,https://www.onetonline.org/link/summary/45-4022.00
n/a,45-4029.00,"Logging Workers, All Other",,https://www.onetonline.org/link/summary/45-4029.00
4,13-1081.00,Logisticians,Y,https://www.onetonline.org/link/summary/13-1081.00
4,13-1081.02,Logistics Analysts,Y,https://www.onetonline.org/link/summary/13-1081.02
4,13-1081.01,Logistics Engineers,Y,https://www.onetonline.org/link/summary/13-1081.01
4,11-9199.08,Loss Prevention Managers,Y,https://www.onetonline.org/link/summary/11-9199.08
5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Y,https://www.onetonline.org/link/summary/29-1122.01
2,53-7063.00,Machine Feeders and Offbearers,Y,https://www.onetonline.org/link/summary/53-7063.00
3,51-4041.00,Machinists,Y,https://www.onetonline.org/link/summary/51-4041.00
3,29-2035.00,Magnetic Resonance Imaging Technologists,Y,https://www.onetonline.org/link/summary/29-2035.00
1,37-2012.00,Maids and Housekeeping Cleaners,Y,https://www.onetonline.org/link/summary/37-2012.00
2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",Y,https://www.onetonline.org/link/summary/43-9051.00
3,49-9071.00,"Maintenance and Repair Workers, General",Y,https://www.onetonline.org/link/summary/49-9071.00
3,49-9043.00,"Maintenance Workers, Machinery",Y,https://www.onetonline.org/link/summary/49-9043.00
3,39-5091.00,"Makeup Artists, Theatrical and Performance",Y,https://www.onetonline.org/link/summary/39-5091.00
4,13-1111.00,Management Analysts,Y,https://www.onetonline.org/link/summary/13-1111.00
n/a,11-9199.00,"Managers, All Other",,https://www.onetonline.org/link/summary/11-9199.00
2,39-5092.00,Manicurists and Pedicurists,Y,https://www.onetonline.org/link/summary/39-5092.00
2,49-9095.00,Manufactured Building and Mobile Home Installers,Y,https://www.onetonline.org/link/summary/49-9095.00
4,17-2112.03,Manufacturing Engineers,Y,https://www.onetonline.org/link/summary/17-2112.03
4,17-2121.00,Marine Engineers and Naval Architects,Y,https://www.onetonline.org/link/summary/17-2121.00
4,13-1161.00,Market Research Analysts and Marketing Specialists,Y,https://www.onetonline.org/link/summary/13-1161.00
4,11-2021.00,Marketing Managers,Y,https://www.onetonline.org/link/summary/11-2021.00
5,21-1013.00,Marriage and Family Therapists,Y,https://www.onetonline.org/link/summary/21-1013.00
3,31-9011.00,Massage Therapists,Y,https://www.onetonline.org/link/summary/31-9011.00
n/a,53-7199.00,"Material Moving Workers, All Other",,https://www.onetonline.org/link/summary/53-7199.00
4,17-2131.00,Materials Engineers,Y,https://www.onetonline.org/link/summary/17-2131.00
4,19-2032.00,Materials Scientists,Y,https://www.onetonline.org/link/summary/19-2032.00
n/a,15-2099.00,"Mathematical Science Occupations, All Other",,https://www.onetonline.org/link/summary/15-2099.00
5,25-1022.00,"Mathematical Science Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1022.00
5,15-2021.00,Mathematicians,Y,https://www.onetonline.org/link/summary/15-2021.00
1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",Y,https://www.onetonline.org/link/summary/51-3022.00
2,49-9011.00,Mechanical Door Repairers,Y,https://www.onetonline.org/link/summary/49-9011.00
3,17-3013.00,Mechanical Drafters,Y,https://www.onetonline.org/link/summary/17-3013.00
3,17-3027.00,Mechanical Engineering Technologists and Technicians,Y,https://www.onetonline.org/link/summary/17-3027.00
4,17-2141.00,Mechanical Engineers,Y,https://www.onetonline.org/link/summary/17-2141.00
4,17-2199.05,Mechatronics Engineers,Y,https://www.onetonline.org/link/summary/17-2199.05
n/a,27-4099.00,"Media and Communication Equipment Workers, All Other",,https://www.onetonline.org/link/summary/27-4099.00
n/a,27-3099.00,"Media and Communication Workers, All Other",,https://www.onetonline.org/link/summary/27-3099.00
4,27-2012.03,Media Programming Directors,Y,https://www.onetonline.org/link/summary/27-2012.03
4,27-2012.05,Media Technical Directors/Managers,Y,https://www.onetonline.org/link/summary/27-2012.05
3,29-2012.00,Medical and Clinical Laboratory Technicians,Y,https://www.onetonline.org/link/summary/29-2012.00
4,29-2011.00,Medical and Clinical Laboratory Technologists,Y,https://www.onetonline.org/link/summary/29-2011.00
4,11-9111.00,Medical and Health Services Managers,Y,https://www.onetonline.org/link/summary/11-9111.00
3,51-9082.00,Medical Appliance Technicians,Y,https://www.onetonline.org/link/summary/51-9082.00
3,31-9092.00,Medical Assistants,Y,https://www.onetonline.org/link/summary/31-9092.00
4,29-2036.00,Medical Dosimetrists,Y,https://www.onetonline.org/link/summary/29-2036.00
2,31-9093.00,Medical Equipment Preparers,Y,https://www.onetonline.org/link/summary/31-9093.00
3,49-9062.00,Medical Equipment Repairers,Y,https://www.onetonline.org/link/summary/49-9062.00
3,29-2072.00,Medical Records Specialists,Y,https://www.onetonline.org/link/summary/29-2072.00
5,19-1042.00,"Medical Scientists, Except Epidemiologists",Y,https://www.onetonline.org/link/summary/19-1042.00
2,43-6013.00,Medical Secretaries and Administrative Assistants,Y,https://www.onetonline.org/link/summary/43-6013.00
3,31-9094.00,Medical Transcriptionists,Y,https://www.onetonline.org/link/summary/31-9094.00
4,13-1121.00,"Meeting, Convention, and Event Planners",Y,https://www.onetonline.org/link/summary/13-1121.00
5,21-1023.00,Mental Health and Substance Abuse Social Workers,Y,https://www.onetonline.org/link/summary/21-1023.00
5,21-1014.00,Mental Health Counselors,Y,https://www.onetonline.org/link/summary/21-1014.00
3,27-1026.00,Merchandise Displayers and Window Trimmers,Y,https://www.onetonline.org/link/summary/27-1026.00
n/a,51-4199.00,"Metal Workers and Plastic Workers, All Other",,https://www.onetonline.org/link/summary/51-4199.00
2,51-4051.00,Metal-Refining Furnace Operators and Tenders,Y,https://www.onetonline.org/link/summary/51-4051.00
2,43-5041.00,"Meter Readers, Utilities",Y,https://www.onetonline.org/link/summary/43-5041.00
4,19-1022.00,Microbiologists,Y,https://www.onetonline.org/link/summary/19-1022.00
5,17-2199.06,Microsystems Engineers,Y,https://www.onetonline.org/link/summary/17-2199.06
4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",Y,https://www.onetonline.org/link/summary/25-2022.00
5,29-9099.01,Midwives,Y,https://www.onetonline.org/link/summary/29-9099.01
n/a,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",,https://www.onetonline.org/link/summary/55-3019.00
n/a,55-1019.00,"Military Officer Special and Tactical Operations Leaders, All Other",,https://www.onetonline.org/link/summary/55-1019.00
2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4035.00
2,49-9044.00,Millwrights,Y,https://www.onetonline.org/link/summary/49-9044.00
4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Y,https://www.onetonline.org/link/summary/17-2151.00
2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-9023.00
3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Y,https://www.onetonline.org/link/summary/49-3042.00
3,51-4061.00,"Model Makers, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4061.00
3,51-7031.00,"Model Makers, Wood",Y,https://www.onetonline.org/link/summary/51-7031.00
2,41-9012.00,Models,Y,https://www.onetonline.org/link/summary/41-9012.00
2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-9195.00
2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4072.00
5,19-1029.02,Molecular and Cellular Biologists,Y,https://www.onetonline.org/link/summary/19-1029.02
3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Y,https://www.onetonline.org/link/summary/39-4031.00
2,39-3021.00,Motion Picture Projectionists,Y,https://www.onetonline.org/link/summary/39-3021.00
n/a,53-3099.00,"Motor Vehicle Operators, All Other",,https://www.onetonline.org/link/summary/53-3099.00
3,49-3051.00,Motorboat Mechanics and Service Technicians,Y,https://www.onetonline.org/link/summary/49-3051.00
2,53-5022.00,Motorboat Operators,Y,https://www.onetonline.org/link/summary/53-5022.00
3,49-3052.00,Motorcycle Mechanics,Y,https://www.onetonline.org/link/summary/49-3052.00
2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4081.00
4,25-4013.00,Museum Technicians and Conservators,Y,https://www.onetonline.org/link/summary/25-4013.00
4,27-2041.00,Music Directors and Composers,Y,https://www.onetonline.org/link/summary/27-2041.00
4,29-1129.02,Music Therapists,Y,https://www.onetonline.org/link/summary/29-1129.02
3,49-9063.00,Musical Instrument Repairers and Tuners,Y,https://www.onetonline.org/link/summary/49-9063.00
4,27-2042.00,Musicians and Singers,Y,https://www.onetonline.org/link/summary/27-2042.00
2,39-9011.01,Nannies,Y,https://www.onetonline.org/link/summary/39-9011.01
5,17-2199.09,Nanosystems Engineers,Y,https://www.onetonline.org/link/summary/17-2199.09
4,17-3026.01,Nanotechnology Engineering Technologists and Technicians,Y,https://www.onetonline.org/link/summary/17-3026.01
5,11-9121.00,Natural Sciences Managers,Y,https://www.onetonline.org/link/summary/11-9121.00
5,29-1299.01,Naturopathic Physicians,Y,https://www.onetonline.org/link/summary/29-1299.01
4,15-1244.00,Network and Computer Systems Administrators,Y,https://www.onetonline.org/link/summary/15-1244.00
3,29-2099.01,Neurodiagnostic Technologists,Y,https://www.onetonline.org/link/summary/29-2099.01
5,29-1217.00,Neurologists,Y,https://www.onetonline.org/link/summary/29-1217.00
5,19-3039.02,Neuropsychologists,Y,https://www.onetonline.org/link/summary/19-3039.02
3,43-4141.00,New Accounts Clerks,Y,https://www.onetonline.org/link/summary/43-4141.00
4,27-3023.00,"News Analysts, Reporters, and Journalists",Y,https://www.onetonline.org/link/summary/27-3023.00
2,17-3029.01,Non-Destructive Testing Specialists,Y,https://www.onetonline.org/link/summary/17-3029.01
4,17-2161.00,Nuclear Engineers,Y,https://www.onetonline.org/link/summary/17-2161.00
3,29-2033.00,Nuclear Medicine Technologists,Y,https://www.onetonline.org/link/summary/29-2033.00
3,19-4051.02,Nuclear Monitoring Technicians,Y,https://www.onetonline.org/link/summary/19-4051.02
3,51-8011.00,Nuclear Power Reactor Operators,Y,https://www.onetonline.org/link/summary/51-8011.00
3,19-4051.00,Nuclear Technicians,Y,https://www.onetonline.org/link/summary/19-4051.00
5,29-1151.00,Nurse Anesthetists,Y,https://www.onetonline.org/link/summary/29-1151.00
5,29-1161.00,Nurse Midwives,Y,https://www.onetonline.org/link/summary/29-1161.00
5,29-1171.00,Nurse Practitioners,Y,https://www.onetonline.org/link/summary/29-1171.00
3,31-1131.00,Nursing Assistants,Y,https://www.onetonline.org/link/summary/31-1131.00
5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1072.00
5,29-1218.00,Obstetricians and Gynecologists,Y,https://www.onetonline.org/link/summary/29-1218.00
4,19-5011.00,Occupational Health and Safety Specialists,Y,https://www.onetonline.org/link/summary/19-5011.00
3,19-5012.00,Occupational Health and Safety Technicians,Y,https://www.onetonline.org/link/summary/19-5012.00
5,29-1122.00,Occupational Therapists,Y,https://www.onetonline.org/link/summary/29-1122.00
3,31-2012.00,Occupational Therapy Aides,Y,https://www.onetonline.org/link/summary/31-2012.00
3,31-2011.00,Occupational Therapy Assistants,Y,https://www.onetonline.org/link/summary/31-2011.00
n/a,43-9199.00,"Office and Administrative Support Workers, All Other",,https://www.onetonline.org/link/summary/43-9199.00
2,43-9061.00,"Office Clerks, General",Y,https://www.onetonline.org/link/summary/43-9061.00
2,43-9071.00,"Office Machine Operators, Except Computer",Y,https://www.onetonline.org/link/summary/43-9071.00
4,13-1199.06,Online Merchants,Y,https://www.onetonline.org/link/summary/13-1199.06
2,47-2073.00,Operating Engineers and Other Construction Equipment Operators,Y,https://www.onetonline.org/link/summary/47-2073.00
5,15-2031.00,Operations Research Analysts,Y,https://www.onetonline.org/link/summary/15-2031.00
2,51-9083.00,Ophthalmic Laboratory Technicians,Y,https://www.onetonline.org/link/summary/51-9083.00
3,29-2057.00,Ophthalmic Medical Technicians,Y,https://www.onetonline.org/link/summary/29-2057.00
3,29-2099.05,Ophthalmic Medical Technologists,Y,https://www.onetonline.org/link/summary/29-2099.05
5,29-1241.00,"Ophthalmologists, Except Pediatric",Y,https://www.onetonline.org/link/summary/29-1241.00
3,29-2081.00,"Opticians, Dispensing",Y,https://www.onetonline.org/link/summary/29-2081.00
5,29-1041.00,Optometrists,Y,https://www.onetonline.org/link/summary/29-1041.00
5,29-1022.00,Oral and Maxillofacial Surgeons,Y,https://www.onetonline.org/link/summary/29-1022.00
2,43-4151.00,Order Clerks,Y,https://www.onetonline.org/link/summary/43-4151.00
2,31-1132.00,Orderlies,Y,https://www.onetonline.org/link/summary/31-1132.00
5,29-1023.00,Orthodontists,Y,https://www.onetonline.org/link/summary/29-1023.00
5,29-1242.00,"Orthopedic Surgeons, Except Pediatric",Y,https://www.onetonline.org/link/summary/29-1242.00
5,29-1299.02,Orthoptists,Y,https://www.onetonline.org/link/summary/29-1299.02
5,29-2091.00,Orthotists and Prosthetists,Y,https://www.onetonline.org/link/summary/29-2091.00
2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Y,https://www.onetonline.org/link/summary/49-3053.00
2,51-9111.00,Packaging and Filling Machine Operators and Tenders,Y,https://www.onetonline.org/link/summary/51-9111.00
2,53-7064.00,"Packers and Packagers, Hand",Y,https://www.onetonline.org/link/summary/53-7064.00
2,47-2141.00,"Painters, Construction and Maintenance",Y,https://www.onetonline.org/link/summary/47-2141.00
1,51-9123.00,"Painting, Coating, and Decorating Workers",Y,https://www.onetonline.org/link/summary/51-9123.00
2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-9196.00
2,47-2142.00,Paperhangers,Y,https://www.onetonline.org/link/summary/47-2142.00
3,23-2011.00,Paralegals and Legal Assistants,Y,https://www.onetonline.org/link/summary/23-2011.00
3,29-2043.00,Paramedics,Y,https://www.onetonline.org/link/summary/29-2043.00
4,19-1031.03,Park Naturalists,Y,https://www.onetonline.org/link/summary/19-1031.03
2,53-6021.00,Parking Attendants,Y,https://www.onetonline.org/link/summary/53-6021.00
2,33-3041.00,Parking Enforcement Workers,Y,https://www.onetonline.org/link/summary/33-3041.00
2,41-2022.00,Parts Salespersons,Y,https://www.onetonline.org/link/summary/41-2022.00
2,53-6061.00,Passenger Attendants,Y,https://www.onetonline.org/link/summary/53-6061.00
3,29-2099.08,Patient Representatives,Y,https://www.onetonline.org/link/summary/29-2099.08
3,51-4062.00,"Patternmakers, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4062.00
3,51-7032.00,"Patternmakers, Wood",Y,https://www.onetonline.org/link/summary/51-7032.00
2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",Y,https://www.onetonline.org/link/summary/47-2071.00
3,43-3051.00,Payroll and Timekeeping Clerks,Y,https://www.onetonline.org/link/summary/43-3051.00
5,29-1243.00,Pediatric Surgeons,Y,https://www.onetonline.org/link/summary/29-1243.00
5,29-1221.00,"Pediatricians, General",Y,https://www.onetonline.org/link/summary/29-1221.00
4,15-1299.04,Penetration Testers,Y,https://www.onetonline.org/link/summary/15-1299.04
2,31-1122.00,Personal Care Aides,Y,https://www.onetonline.org/link/summary/31-1122.00
n/a,39-9099.00,"Personal Care and Service Workers, All Other",,https://www.onetonline.org/link/summary/39-9099.00
4,13-2052.00,Personal Financial Advisors,Y,https://www.onetonline.org/link/summary/13-2052.00
n/a,11-9179.00,"Personal Service Managers, All Other",,https://www.onetonline.org/link/summary/11-9179.00
2,37-2021.00,Pest Control Workers,Y,https://www.onetonline.org/link/summary/37-2021.00
2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Y,https://www.onetonline.org/link/summary/37-3012.00
4,17-2171.00,Petroleum Engineers,Y,https://www.onetonline.org/link/summary/17-2171.00
2,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Y,https://www.onetonline.org/link/summary/51-8093.00
5,29-1051.00,Pharmacists,Y,https://www.onetonline.org/link/summary/29-1051.00
2,31-9095.00,Pharmacy Aides,Y,https://www.onetonline.org/link/summary/31-9095.00
3,29-2052.00,Pharmacy Technicians,Y,https://www.onetonline.org/link/summary/29-2052.00
5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1126.00
3,31-9097.00,Phlebotomists,Y,https://www.onetonline.org/link/summary/31-9097.00
3,27-4021.00,Photographers,Y,https://www.onetonline.org/link/summary/27-4021.00
2,51-9151.00,Photographic Process Workers and Processing Machine Operators,Y,https://www.onetonline.org/link/summary/51-9151.00
4,17-2199.07,Photonics Engineers,Y,https://www.onetonline.org/link/summary/17-2199.07
3,17-3029.08,Photonics Technicians,Y,https://www.onetonline.org/link/summary/17-3029.08
5,29-1229.04,Physical Medicine and Rehabilitation Physicians,Y,https://www.onetonline.org/link/summary/29-1229.04
n/a,19-2099.00,"Physical Scientists, All Other",,https://www.onetonline.org/link/summary/19-2099.00
2,31-2022.00,Physical Therapist Aides,Y,https://www.onetonline.org/link/summary/31-2022.00
3,31-2021.00,Physical Therapist Assistants,Y,https://www.onetonline.org/link/summary/31-2021.00
5,29-1123.00,Physical Therapists,Y,https://www.onetonline.org/link/summary/29-1123.00
5,29-1071.00,Physician Assistants,Y,https://www.onetonline.org/link/summary/29-1071.00
n/a,29-1229.00,"Physicians, All Other",,https://www.onetonline.org/link/summary/29-1229.00
5,29-1222.00,"Physicians, Pathologists",Y,https://www.onetonline.org/link/summary/29-1222.00
5,19-2012.00,Physicists,Y,https://www.onetonline.org/link/summary/19-2012.00
5,25-1054.00,"Physics Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1054.00
2,47-2072.00,Pile Driver Operators,Y,https://www.onetonline.org/link/summary/47-2072.00
1,47-2151.00,Pipelayers,Y,https://www.onetonline.org/link/summary/47-2151.00
n/a,51-8099.00,"Plant and System Operators, All Other",,https://www.onetonline.org/link/summary/51-8099.00
1,47-2161.00,Plasterers and Stucco Masons,Y,https://www.onetonline.org/link/summary/47-2161.00
2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4193.00
3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",Y,https://www.onetonline.org/link/summary/47-2152.00
5,29-1081.00,Podiatrists,Y,https://www.onetonline.org/link/summary/29-1081.00
4,27-3043.05,"Poets, Lyricists and Creative Writers",Y,https://www.onetonline.org/link/summary/27-3043.05
3,33-3051.00,Police and Sheriff's Patrol Officers,Y,https://www.onetonline.org/link/summary/33-3051.00
3,33-3021.02,Police Identification and Records Officers,Y,https://www.onetonline.org/link/summary/33-3021.02
5,25-1065.00,"Political Science Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1065.00
5,19-3094.00,Political Scientists,Y,https://www.onetonline.org/link/summary/19-3094.00
2,43-5051.00,Postal Service Clerks,Y,https://www.onetonline.org/link/summary/43-5051.00
2,43-5052.00,Postal Service Mail Carriers,Y,https://www.onetonline.org/link/summary/43-5052.00
2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Y,https://www.onetonline.org/link/summary/43-5053.00
2,11-9131.00,Postmasters and Mail Superintendents,Y,https://www.onetonline.org/link/summary/11-9131.00
n/a,25-1199.00,"Postsecondary Teachers, All Other",,https://www.onetonline.org/link/summary/25-1199.00
3,51-9195.05,"Potters, Manufacturing",Y,https://www.onetonline.org/link/summary/51-9195.05
2,51-4052.00,"Pourers and Casters, Metal",Y,https://www.onetonline.org/link/summary/51-4052.00
3,51-8012.00,Power Distributors and Dispatchers,Y,https://www.onetonline.org/link/summary/51-8012.00
2,51-8013.00,Power Plant Operators,Y,https://www.onetonline.org/link/summary/51-8013.00
3,19-4012.01,Precision Agriculture Technicians,Y,https://www.onetonline.org/link/summary/19-4012.01
n/a,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",,https://www.onetonline.org/link/summary/49-9069.00
3,51-5111.00,Prepress Technicians and Workers,Y,https://www.onetonline.org/link/summary/51-5111.00
3,25-2011.00,"Preschool Teachers, Except Special Education",Y,https://www.onetonline.org/link/summary/25-2011.00
1,51-6021.00,"Pressers, Textile, Garment, and Related Materials",Y,https://www.onetonline.org/link/summary/51-6021.00
5,29-1229.05,Preventive Medicine Physicians,Y,https://www.onetonline.org/link/summary/29-1229.05
2,51-5113.00,Print Binding and Finishing Workers,Y,https://www.onetonline.org/link/summary/51-5113.00
2,51-5112.00,Printing Press Operators,Y,https://www.onetonline.org/link/summary/51-5112.00
3,33-9021.00,Private Detectives and Investigators,Y,https://www.onetonline.org/link/summary/33-9021.00
4,21-1092.00,Probation Officers and Correctional Treatment Specialists,Y,https://www.onetonline.org/link/summary/21-1092.00
2,43-3061.00,Procurement Clerks,Y,https://www.onetonline.org/link/summary/43-3061.00
4,27-2012.00,Producers and Directors,Y,https://www.onetonline.org/link/summary/27-2012.00
n/a,51-9199.00,"Production Workers, All Other",,https://www.onetonline.org/link/summary/51-9199.00
2,43-5061.00,"Production, Planning, and Expediting Clerks",Y,https://www.onetonline.org/link/summary/43-5061.00
4,13-1082.00,Project Management Specialists,Y,https://www.onetonline.org/link/summary/13-1082.00
4,43-9081.00,Proofreaders and Copy Markers,Y,https://www.onetonline.org/link/summary/43-9081.00
4,11-9141.00,"Property, Real Estate, and Community Association Managers",Y,https://www.onetonline.org/link/summary/11-9141.00
5,29-1024.00,Prosthodontists,Y,https://www.onetonline.org/link/summary/29-1024.00
n/a,33-9099.00,"Protective Service Workers, All Other",,https://www.onetonline.org/link/summary/33-9099.00
2,31-1133.00,Psychiatric Aides,Y,https://www.onetonline.org/link/summary/31-1133.00
3,29-2053.00,Psychiatric Technicians,Y,https://www.onetonline.org/link/summary/29-2053.00
5,29-1223.00,Psychiatrists,Y,https://www.onetonline.org/link/summary/29-1223.00
n/a,19-3039.00,"Psychologists, All Other",,https://www.onetonline.org/link/summary/19-3039.00
5,25-1066.00,"Psychology Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1066.00
4,11-2032.00,Public Relations Managers,Y,https://www.onetonline.org/link/summary/11-2032.00
4,27-3031.00,Public Relations Specialists,Y,https://www.onetonline.org/link/summary/27-3031.00
2,43-5031.00,Public Safety Telecommunicators,Y,https://www.onetonline.org/link/summary/43-5031.00
2,53-7072.00,"Pump Operators, Except Wellhead Pumpers",Y,https://www.onetonline.org/link/summary/53-7072.00
4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Y,https://www.onetonline.org/link/summary/13-1023.00
4,11-3061.00,Purchasing Managers,Y,https://www.onetonline.org/link/summary/11-3061.00
3,19-4099.01,Quality Control Analysts,Y,https://www.onetonline.org/link/summary/19-4099.01
4,11-3051.01,Quality Control Systems Managers,Y,https://www.onetonline.org/link/summary/11-3051.01
3,29-1124.00,Radiation Therapists,Y,https://www.onetonline.org/link/summary/29-1124.00
4,17-2072.01,Radio Frequency Identification Device Specialists,Y,https://www.onetonline.org/link/summary/17-2072.01
3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",Y,https://www.onetonline.org/link/summary/49-2021.00
3,29-2034.00,Radiologic Technologists and Technicians,Y,https://www.onetonline.org/link/summary/29-2034.00
5,29-1224.00,Radiologists,Y,https://www.onetonline.org/link/summary/29-1224.00
2,49-3043.00,Rail Car Repairers,Y,https://www.onetonline.org/link/summary/49-3043.00
n/a,53-4099.00,"Rail Transportation Workers, All Other",,https://www.onetonline.org/link/summary/53-4099.00
2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Y,https://www.onetonline.org/link/summary/53-4013.00
2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,Y,https://www.onetonline.org/link/summary/47-4061.00
2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Y,https://www.onetonline.org/link/summary/53-4022.00
2,53-4031.00,Railroad Conductors and Yardmasters,Y,https://www.onetonline.org/link/summary/53-4031.00
4,19-1031.02,Range Managers,Y,https://www.onetonline.org/link/summary/19-1031.02
4,41-9021.00,Real Estate Brokers,Y,https://www.onetonline.org/link/summary/41-9021.00
3,41-9022.00,Real Estate Sales Agents,Y,https://www.onetonline.org/link/summary/41-9022.00
2,43-4171.00,Receptionists and Information Clerks,Y,https://www.onetonline.org/link/summary/43-4171.00
5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1193.00
4,39-9032.00,Recreation Workers,Y,https://www.onetonline.org/link/summary/39-9032.00
4,29-1125.00,Recreational Therapists,Y,https://www.onetonline.org/link/summary/29-1125.00
2,49-3092.00,Recreational Vehicle Service Technicians,Y,https://www.onetonline.org/link/summary/49-3092.00
2,53-7062.04,Recycling and Reclamation Workers,Y,https://www.onetonline.org/link/summary/53-7062.04
2,53-1042.01,Recycling Coordinators,Y,https://www.onetonline.org/link/summary/53-1042.01
2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Y,https://www.onetonline.org/link/summary/49-9045.00
2,53-7081.00,Refuse and Recyclable Material Collectors,Y,https://www.onetonline.org/link/summary/53-7081.00
4,29-1141.00,Registered Nurses,Y,https://www.onetonline.org/link/summary/29-1141.00
4,11-9199.01,Regulatory Affairs Managers,Y,https://www.onetonline.org/link/summary/11-9199.01
4,13-1041.07,Regulatory Affairs Specialists,Y,https://www.onetonline.org/link/summary/13-1041.07
4,21-1015.00,Rehabilitation Counselors,Y,https://www.onetonline.org/link/summary/21-1015.00
2,47-2171.00,Reinforcing Iron and Rebar Workers,Y,https://www.onetonline.org/link/summary/47-2171.00
n/a,21-2099.00,"Religious Workers, All Other",,https://www.onetonline.org/link/summary/21-2099.00
4,19-2099.01,Remote Sensing Scientists and Technologists,Y,https://www.onetonline.org/link/summary/19-2099.01
4,19-4099.03,Remote Sensing Technicians,Y,https://www.onetonline.org/link/summary/19-4099.03
2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,Y,https://www.onetonline.org/link/summary/43-4181.00
3,39-9041.00,Residential Advisors,Y,https://www.onetonline.org/link/summary/39-9041.00
3,29-1126.00,Respiratory Therapists,Y,https://www.onetonline.org/link/summary/29-1126.00
2,33-9099.02,Retail Loss Prevention Specialists,Y,https://www.onetonline.org/link/summary/33-9099.02
2,41-2031.00,Retail Salespersons,Y,https://www.onetonline.org/link/summary/41-2031.00
2,49-9096.00,Riggers,Y,https://www.onetonline.org/link/summary/49-9096.00
4,17-2199.08,Robotics Engineers,Y,https://www.onetonline.org/link/summary/17-2199.08
3,17-3024.01,Robotics Technicians,Y,https://www.onetonline.org/link/summary/17-3024.01
1,47-5051.00,"Rock Splitters, Quarry",Y,https://www.onetonline.org/link/summary/47-5051.00
2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4023.00
